Daily data of meteorological variables monitored at the IAG Meteorological Station in Sao Paulo (WMO station #83004), except for the variables pblh.m. and ustar.m.s., from the ERA5 reanalysis.
List of variables
data: yyyy-mm-dd
m: month
pblh.m.: planetary boundary layer height at 12:00 local time (m)
ustar.m.s.: friction velocity at 12:00 local time(m/s)
VelocVento: wind velocity, daily mean (m/s)
DirVento: wind direction, daily mean
Insolacao: number of hours of solar radiation (hours)
Irradiacao: global radiation, daily accumulation (W/m2)
Precipitacao: precipitation, daily accumulation (mm/day)
PressaoMED: atmospheric pressure near surface, daily mean (mbar)
TempMED: air temperature near surface, daily mean (degC)
TempMAX: air temperature near surface, daily maximum (degC)
UR: relative humidity, daily mean (%)
pwv: total column water vapour at 12:00 local time (kg m-2)  
data,m,pblh.m.,ustar.m.s.,VelocVento,DirVento,Insolacao,Irradiacao,Precipitacao,PressaoMED,TempMED,TempMAX,UR,pwv
2008-03-11,3,825.519658622109,0.312724403308105,7.08333333333333,N,0.7,13.0214710414162,9.8,922.621780550978,22.8666666666667,26.3,82.6666666666667,43.8213086055399
2008-03-12,3,1051.40552712904,0.307704767066575,6.29166666666667,NW,2.2,13.9465580343846,9.4,922.629994789298,22.9083333333333,28.2,82.9583333333333,46.7733909485478
2008-03-13,3,455.102490364673,0.207524996500777,5.625,SW,0,5.92780310899644,12.5,922.530295800013,19.6,21.7,95.375,43.0252219975598
2008-03-14,3,1013.96662849744,0.380938909036659,6.66666666666667,ESE,0.4,11.2077843571606,0.8,924.26444187481,18.2833333333333,21.7,84.5833333333333,30.0803957662751
2008-03-15,3,633.49579577926,0.312945654492304,7.25,ESE,0,6.92926206165396,3.3,925.991050182873,17.6083333333333,19.3,87.875,35.9787875254744
2008-03-16,3,574.290882843755,0.259574337583744,6.91666666666667,E,0,7.38999955965987,2.2,927.671050623023,18.2958333333333,20.9,86.875,31.5732746409935
2008-03-17,3,511.870151309694,0.207646684652087,5.375,NE,0,4.5935073612043,21.1,928.209545761908,17.4791666666667,19.2,94.875,37.8241997977803
2008-03-18,3,1001.91577143338,0.154377696416219,5.41666666666667,ENE,8.8,21.7126496297509,0,927.537130874844,20.2,26.8,83,30.6107353098074
2008-03-19,3,990.835301735905,0.183826229033192,7.41666666666667,E,8.6,21.6189208097298,0,927.235387779618,22.1416666666667,28.6,79.5416666666667,27.2662863741789
2008-03-20,3,1388.61513701613,0.102651935190144,6.125,NNE,7.2,17.3477802106672,4.4,926.923054724792,22.3666666666667,29.8,80.5,30.856084699504
2008-03-21,3,1127.85174118242,0.114217840844181,3.83333333333333,E,6.7,17.6436278215221,0,925.665236491743,22.1541666666667,29.5,82.2916666666667,31.9762249327775
2008-03-22,3,1467.44218518984,0.300754714242904,4.625,ESE,3.8,14.2315069955955,5.2,924.535500649181,22.1,28.3,82.5,35.1613410882736
2008-03-23,3,887.906539434079,0.0864757079853472,4.20833333333333,N,6.2,18.3105259451549,0.1,924.606132026313,21.625,27.4,82.0416666666667,33.2730167266325
2008-03-24,3,940.702382320534,0.187097980919545,4.95833333333333,SE,6.6,16.6765617545489,0.3,925.833841196196,21.2375,27.2,84.0833333333333,35.787511216958
2008-03-25,3,891.968626084886,0.291376429672641,7.58333333333333,ESE,5.9,16.509001375955,0.8,927.474388362237,20.8541666666667,25.7,85.6666666666667,34.2176599846878
2008-03-26,3,820.882109695772,0.213526434872193,6.95833333333333,E,4.3,15.2637924190315,0,925.970073194207,20.4833333333333,25.1,82.375,31.9908496807123
2008-03-27,3,810.230415811434,0.0991119162429496,5.08333333333333,ENE,4.1,11.4053026200384,0,922.83899229059,21.5375,26,80.2083333333333,30.3220889689879
2008-03-28,3,938.874443327671,0.0917082984916688,4.70833333333333,SE,10.5,22.0784013512637,0,922.482531937174,21.8708333333333,29.2,77.9583333333333,25.6106109632384
2008-03-29,3,994.01726961237,0.266192513631116,5.5,SE,8.6,18.6042995771653,3.1,924.646337900193,20.2041666666667,25.9,84.1666666666667,30.5662837733212
2008-03-30,3,988.860676280652,0.354961254371818,7.58333333333333,ESE,1.4,12.0672342312191,1.6,926.607408044158,18.65,22.2,83.625,23.188675732869
2008-03-31,3,1098.50316513034,0.246620080748855,6.45833333333333,ESE,9.1,20.1821313332433,0,925.33401726074,18.3833333333333,24.3,76.7916666666667,20.5947072833711
2008-04-01,4,1073.98395876311,0.153738833621843,4.66666666666667,ESE,7.5,18.9392146897015,0,923.077478553286,19.5458333333333,27.9,78.3333333333333,27.9401793645455
2008-04-02,4,1153.12694700966,0.225048090289389,4.41666666666667,NNE,6.7,16.0149841964489,5.5,922.032576122607,21.4791666666667,28.1,78.4166666666667,30.4075282858705
2008-04-03,4,673.270394235074,0.228654484591844,2.75,WNW,0.5,5.52753188304502,35,921.564155641085,20.0708333333333,23.3,91.625,40.7905220269353
2008-04-04,4,651.797752855949,0.27355464678536,5.25,ESE,0,6.21022745281482,0.6,923.360173860071,18.2791666666667,19.7,88.9166666666667,34.369103098171
2008-04-05,4,956.8153260354,0.296664332975013,6.5,E,2.3,11.3175470746172,0,924.378560754817,18.2916666666667,22.6,84.0833333333333,23.877770763852
2008-04-06,4,780.633601130697,0.243641486681567,6.04166666666667,E,0.4,9.24900324687551,9.6,923.663708947918,19.1,22.4,88.5833333333333,36.970768783424
2008-04-07,4,531.571271566106,0.128380682272761,4.25,SE,3.7,13.2014921469081,0,923.319125171619,20.7833333333333,25.8,89.2916666666667,36.9409419948727
2008-04-08,4,529.404825352343,0.117135590835813,3.79166666666667,SSE,2.2,11.5153717707266,0.3,925.863852973474,20.9416666666667,26.1,87.625,41.0058521971866
2008-04-09,4,633.010602095969,0.124594521383144,4.25,SE,6.1,14.2418353280627,0,925.900035184941,22.3666666666667,28,84.625,37.7682024076614
2008-04-10,4,1051.28140781471,0.211136922082836,5.29166666666667,E,4.9,12.3298825395289,4.3,923.327850036833,22.8041666666667,29,86.25,40.9565898883534
2008-04-11,4,968.392272990199,0.237026076273998,3.83333333333333,SE,8.2,17.7820832949029,0.1,921.463554995956,23.0833333333333,30.2,76.75,24.6528824043993
2008-04-12,4,1105.88262254597,0.304914236505857,5.375,SSW,5.8,15.4153812005997,0,921.157188524306,22.8333333333333,28.4,70.2083333333333,36.2326038745017
2008-04-13,4,1124.03789316027,0.358625727110124,6.125,NW,10,21.3085815152762,0,920.545386519443,23.3125,30.4,68.5,32.1213178267627
2008-04-14,4,733.16360518641,0.42236542763824,6.54166666666667,NW,0.4,9.56030952147941,24.9,921.847667312397,20.1208333333333,22.6,86.3333333333333,39.6278545661144
2008-04-15,4,605.264293556155,0.345234499186441,6.66666666666667,ESE,0,6.45212952189869,0.9,926.805596971052,16.6333333333333,18.2,93.2083333333333,34.1031636028294
2008-04-16,4,935.274983212096,0.213194558095893,6.125,E,2.7,12.6389125327173,0.5,927.971693565397,20.025,25.4,85.125,36.4677544268226
2008-04-17,4,547.278006615891,0.167489594719851,4.91666666666667,SE,6.3,14.3623356159219,0,928.503795377315,20.8708333333333,27,83.6666666666667,35.9955290132419
2008-04-18,4,912.324193635039,0.286597404093929,5.33333333333333,SE,6.4,14.6502773653224,0.2,928.248443736687,18.95,23.8,83.3333333333333,26.0549338972065
2008-04-19,4,684.204177470162,0.217694254054553,4.125,ESE,1.2,9.214694986392,0.4,926.801255888079,19.8666666666667,23.6,85.4583333333333,32.5631391591104
2008-04-20,4,771.098981075331,0.113808526153411,5.41666666666667,NE,0.1,5.06850348343005,3.4,925.188488351785,19.6583333333333,21.4,92.25,37.3970032133675
2008-04-21,4,711.815083121616,0.181472669561269,5.08333333333333,ENE,2.5,9.79874560205464,2.8,925.417144485724,20.075,25.3,88.1666666666667,34.8496030401886
2008-04-22,4,1081.2731475865,0.32515318858052,4.04166666666667,N,6.4,15.570990623846,5.7,924.371085747367,20.1541666666667,26.8,84.7916666666667,29.9116338723426
2008-04-23,4,1050.36743831828,0.333616046376157,5.04166666666667,WNW,10.1,19.3067756810505,0,922.807112351955,19.7583333333333,25.9,76.5,22.0785419060772
2008-04-24,4,1590.04950060002,0.310409562793416,3.66666666666667,C,9.3,17.4149815626545,0,922.144372416966,19.5958333333333,26.4,73.7083333333333,18.5622521822142
2008-04-25,4,1441.25300986617,0.270006330918758,2.66666666666667,C,8,16.9493021540904,0,922.028352969935,19.2416666666667,27,74.5833333333333,15.6494257415578
2008-04-26,4,1221.07662981843,0.223831208776291,3.29166666666667,SE,9.2,19.1771159520582,0,922.168510787295,19.3208333333333,28,73.2916666666667,16.0038834480841
2008-04-27,4,816.436381527944,0.265680870267655,3.83333333333333,NNW,9.2,18.6359673206877,0,922.922878432046,20.5041666666667,29.2,71.0416666666667,22.8367196279631
2008-04-28,4,1251.4407275332,0.290090407164481,6.91666666666667,NW,10,19.5142553458747,0,922.27941044484,21.6625,28.9,67.0416666666667,21.0476896075639
2008-04-29,4,991.151241808745,0.432697857940364,7,NW,2.1,12.4109321696744,26.7,921.835723660797,20.7291666666667,28.1,77,31.4743651615393
2008-04-30,4,687.927756900068,0.379055508331159,7.20833333333333,SSE,0.1,6.43878278207123,0.9,926.686400768067,15.6958333333333,18.2,92.2916666666667,28.8921349965682
2008-05-01,5,819.494230090079,0.354850628779718,9.75,E,0.8,6.95408052524329,1.6,928.094135583102,15.6666666666667,17.8,86.375,23.2648783668453
2008-05-02,5,618.026015784105,0.317804883625289,8.79166666666667,NNE,0,2.63449909721543,41.5,924.158297526726,16.15,17.2,96.25,39.008034656928
2008-05-03,5,708.36230946843,0.480015189321261,13.6666666666667,WNW,8.8,19.5724904360454,0,923.266846550646,16.3541666666667,20.2,75.5,7.98932914889017
2008-05-04,5,873.553833267896,0.396174818708607,10.0416666666667,WNW,8,18.7381231921869,0,925.545197249759,15.1958333333333,20.6,70.7083333333333,9.59381794205877
2008-05-05,5,943.387872939679,0.48053512960413,10.25,WNW,7.4,14.2714837257421,0,924.635189269318,15.8333333333333,19.8,70.5,20.2084984793547
2008-05-06,5,1219.6774666387,0.249385720551351,5.04166666666667,WSW,10.2,18.704401821361,0,924.643562211808,15.0083333333333,22.2,70.2083333333333,11.2031175075744
2008-05-07,5,804.566061648365,0.0363512522049169,3.125,ESE,9,17.4293206453299,0,926.439941546095,14.3875,22.2,76.5,9.4866339341678
2008-05-08,5,870.495984705761,0.0735325137096677,2.83333333333333,SE,8.3,16.9702343020565,0,925.443503094008,15.3333333333333,24,77,13.5640521445839
2008-05-09,5,497.167654348581,0.204928060726234,4.20833333333333,SE,0.3,7.71859032655303,0,927.054996855062,15.4,18.1,84.375,23.0060588145772
2008-05-10,5,663.306998366568,0.215639383681299,5.16666666666667,E,1,8.00742908674693,0,929.429085988634,14.9583333333333,18.1,84.3333333333333,21.026714640131
2008-05-11,5,639.284269256659,0.265006054155846,7.25,ENE,1.7,8.36960334887614,0,930.805783394076,15.1791666666667,18.8,83.4583333333333,17.7009315012088
2008-05-12,5,653.072796721342,0.269870814568436,7.33333333333333,ENE,1.2,7.18346985133906,0,931.325461648307,15.3458333333333,18.3,82.5833333333333,22.830369408465
2008-05-13,5,681.112478185937,0.262660791603329,5.625,ESE,0.2,7.17767927719922,0,930.892190063791,15.6666666666667,18.9,84.75,24.1067635275688
2008-05-14,5,699.403151688596,0.104383225706506,3.79166666666667,ESE,2.8,9.96799606655304,0,929.261687518866,16.5291666666667,21,84.6666666666667,24.3051597791587
2008-05-15,5,1051.27012424068,0.230963793826927,4.41666666666667,NNE,7,14.0771599381462,0,928.243689389369,17.5166666666667,25,81.4583333333333,15.0819470355067
2008-05-16,5,816.154292177194,0.12389204887331,3.625,ESE,8.4,15.1679576043138,0,928.741350627136,16.6458333333333,24,77.0416666666667,13.8723264365791
2008-05-17,5,555.526299231835,0.199781205053789,5.375,E,4.3,12.1467195774792,0,929.88356481399,15.8083333333333,21.4,84.625,24.6717406319995
2008-05-18,5,795.934127515401,0.125496119958758,5.41666666666667,E,6.7,14.2644906192654,0,928.429072089494,19.1375,26.7,79.625,23.529278415036
2008-05-19,5,1560.50910378943,0.239266244514019,2.75,C,9,14.9867140250695,1.3,927.604385148054,19.475,27.3,73.875,17.9256907852603
2008-05-20,5,1624.8141921865,0.0682473760470986,2.125,SSE,9.1,15.4151264314975,0,927.321934555588,18.3583333333333,27.2,71.9583333333333,15.2880405228518
2008-05-21,5,964.239917747152,0.162124253503009,2.29166666666667,C,8.7,15.8431335635232,0,926.017105512211,18.1708333333333,27.9,71.1666666666667,12.0596274162327
2008-05-22,5,989.007362743042,0.268228024525753,3.04166666666667,C,8.9,15.9051299871255,0,926.725381437711,18.3,27.2,72.4583333333333,12.1816286029524
2008-05-23,5,874.467802764328,0.139338147170248,1.79166666666667,SSW,8.7,14.8711569142579,0,926.054184441039,17.9333333333333,27.1,72.6666666666667,10.5961904682779
2008-05-24,5,1039.03872999214,0.424301375499987,6.91666666666667,WNW,8.9,16.3217378041434,0,924.493789841295,18.6625,25.7,69.2083333333333,11.2681591497057
2008-05-25,5,1021.56047381964,0.307018888395556,7.25,WNW,9.2,15.2164385325253,0,923.143722100734,20.5708333333333,26.3,66.7083333333333,21.8786062073362
2008-05-26,5,1124.29741536296,0.188254018356988,4.125,WNW,7,13.7482063861588,0,925.284411265516,19.65,26.3,74.7083333333333,23.6291500489595
2008-05-27,5,1196.62512489538,0.151736510404836,3.58333333333333,E,8.8,15.124577827954,0,926.214403347392,18.8958333333333,26.4,76.2083333333333,15.0455775965634
2008-05-28,5,1622.08356727124,0.334810802770835,6.54166666666667,NNW,9.3,16.281008491411,0,924.800608005241,19.6,27.4,69.625,14.8267836702222
2008-05-29,5,969.994540502461,0.456108998868489,8.20833333333333,NW,1.2,6.15283820204583,0.3,924.571089037263,18.4708333333333,21.2,78.4583333333333,36.0676905984468
2008-05-30,5,507.232602383357,0.282766992967472,6.5,SSE,0,4.62165989157471,10.2,929.911723515339,14.9625,18.3,92.5833333333333,27.8193327631891
2008-05-31,5,748.091773628124,0.333441811068599,8.25,ESE,0,6.87349395009387,2,933.657605427171,12.2625,15.2,80.3333333333333,20.7240208440583
2008-06-01,6,570.059542582498,0.291063912374959,5.33333333333333,ESE,0,4.03562866948272,21.2,932.727164935508,13.3,15.1,94.125,23.0470465949735
2008-06-02,6,911.319955546367,0.229722021555607,5,ESE,1.9,8.46483605631426,0,931.212788209977,14.7541666666667,18.5,86.1666666666667,15.8052947656003
2008-06-03,6,1274.42536783235,0.161430077912583,8.33333333333333,NNE,7.7,14.2693484191127,0,927.658695027526,17.325,24.1,79.25,15.270144449721
2008-06-04,6,651.87673787416,0.383842830829279,4.79166666666667,ESE,5.9,12.2309046604505,39.6,927.057302615428,17.4125,22.9,86,24.4152302504579
2008-06-05,6,590.934154538032,0.195422556725056,4.33333333333333,WSW,7.7,13.8941158917899,0,929.013819969942,18.6416666666667,26.3,81.4583333333333,21.7644946872656
2008-06-06,6,898.513099022296,0.253749900159689,3.625,W,7.5,13.3809135650765,0,929.151386622631,19.2166666666667,26.5,78.625,20.1163240811863
2008-06-07,6,681.293015370417,0.11143560720287,3.375,ESE,3.6,8.88193133485185,0,929.688830672961,18.25,24,86.8333333333333,20.8881643965376
2008-06-08,6,1652.1768592093,0.268081445616221,6,NNE,4.6,11.5596227445593,0,928.520215324657,18.6333333333333,25.4,78.2083333333333,15.9476936270712
2008-06-09,6,1140.30880691156,0.340626943275483,10.7083333333333,NW,6.6,13.5113748945886,0,925.794732882049,20.3458333333333,26.5,65.4166666666667,18.8401223929764
2008-06-10,6,1406.20622892893,0.409405639523746,9.29166666666667,WNW,8,13.2175333544482,0,924.68674404149,19.1416666666667,25,69.4166666666667,24.8249156235277
2008-06-11,6,731.944979191168,0.0794758736452308,4.33333333333333,E,5,10.0287614019453,0,927.838197137403,15.4083333333333,22.8,86.9166666666667,22.8782847010411
2008-06-12,6,1114.99975036222,0.219516810684398,6.125,NNE,4.8,11.4010961906516,0,928.326673030051,18.3833333333333,27,83.7916666666667,30.9844361057217
2008-06-13,6,806.664806417949,0.159394567017946,4.66666666666667,ENE,3.5,8.79384051170587,0,927.226152081973,17.6791666666667,24.6,87.9166666666667,30.7835382525114
2008-06-14,6,1187.42901206091,0.455528214509965,9.08333333333333,N,7.7,14.2169122099021,0,923.672342565081,20.3416666666667,26.3,71,24.7966282821274
2008-06-15,6,1650.85668104779,0.391763623223627,11.125,NW,5.2,11.032202174943,4.6,925.089270495152,18.7875,25.2,70.7083333333333,25.4786033700369
2008-06-16,6,760.797077985925,0.287883426602089,7.33333333333333,SSE,2.3,9.94580164012707,0,930.91563334462,10.5708333333333,13.6,75.2916666666667,8.45289517224627
2008-06-17,6,676.531347129749,0.180604258663285,6.08333333333333,E,6.3,12.9808481558293,0,928.779061519546,12.2458333333333,19.6,80.8333333333333,10.3937531679165
2008-06-18,6,682.692178550139,0.203741601250963,4.70833333333333,N,5.9,13.1962251153491,0,926.679660811829,15.0583333333333,23.2,78.625,9.96732630707919
2008-06-19,6,515.67271575781,0.117898907421302,3.25,NNW,5.2,11.6048729531266,0,926.120125266162,15.8791666666667,23.1,83.7916666666667,18.6702059136807
2008-06-20,6,1254.36317320698,0.410166190469432,7.58333333333333,WNW,8.2,13.9892424121944,0,924.227021531838,19.7083333333333,26.2,70.0416666666667,19.2971457659406
2008-06-21,6,1071.55799034665,0.3032991028612,7,WNW,1.9,6.40002559477489,7.6,923.515002773606,18.7208333333333,21.7,81.2083333333333,33.0522984913525
2008-06-22,6,535.543089624672,0.224569634603558,4.625,SE,0,5.60495099283456,0.1,927.945575796194,13.3,15.5,86.9166666666667,23.877770763852
2008-06-23,6,447.04601850724,0.2905550346513,6.16666666666667,ESE,0,2.71409464788279,0.2,931.221530600971,11.9833333333333,12.9,93.5,22.3031087592348
2008-06-24,6,481.302949262375,0.246169281461048,5.58333333333333,ESE,0,3.65377410345031,0.2,932.068828067839,12.9041666666667,15.1,92.6666666666667,27.2995769188201
2008-06-25,6,477.97429492352,0.253451211061019,5.75,SE,0,5.02732117425186,0,931.650149244273,13.4375,15.5,92.5833333333333,22.4526275637793
2008-06-26,6,782.45025654953,0.284857816658159,6.66666666666667,ENE,7.5,13.8467819888712,0,931.077825784773,14.5958333333333,21.1,84.2083333333333,15.6297977903821
2008-06-27,6,575.667478875417,0.14444904952526,6.375,NE,2.3,10.8119448849632,0,931.438688108932,15.3208333333333,20.6,85,21.7240841995509
2008-06-28,6,797.322007121094,0.177459726207847,4.25,NE,6.4,12.6933926031893,0,931.224121980069,16.6,23.4,80.8333333333333,19.8120908379626
2008-06-29,6,1025.72411263672,0.212544632742307,3.79166666666667,NE,7.9,14.2141514814438,0,930.04854634587,17.1791666666667,24.7,78,18.2322331992106
2008-06-30,6,758.168005236931,0.15533184214808,2.58333333333333,NNW,4.3,8.21327860495492,0,929.580342742622,16.6541666666667,23.3,83.125,20.0410836016794
2008-07-01,7,1967.18039540532,0.249725894247058,3.20833333333333,SSW,8,13.3517074100493,0,930.587337489855,17.3958333333333,25.4,73.1666666666667,17.014722933634
2008-07-02,7,469.048987865775,0.111576654832797,1.70833333333333,E,0,6.26306005518879,0,931.347244942882,16.5083333333333,20.6,83.4583333333333,18.0465373866167
2008-07-03,7,776.39097729541,0.0964596676723563,3.83333333333333,SE,6.7,12.2726160844867,0,930.107691496004,16.5333333333333,22.8,82.875,18.4693080604703
2008-07-04,7,926.936422003912,0.175006603703034,3.41666666666667,SE,6.6,12.2761247361581,0,929.463605054662,14.8541666666667,20.7,81.75,14.6874637030534
2008-07-05,7,663.927594938219,0.164699064159133,4.66666666666667,E,7.1,14.5976658214194,0,930.524492292915,14.0791666666667,20.7,80.3333333333333,9.05539630098349
2008-07-06,7,712.367978249087,0.0973640318877723,6.125,NE,8.2,14.8923676626269,0,930.980712335622,15.7,23.6,79.1666666666667,11.259692190375
2008-07-07,7,761.553077445936,0.103122093956568,3.91666666666667,E,8.8,15.0426628682897,0,931.536384737898,15.425,23.4,74.4583333333333,10.7624507605899
2008-07-08,7,833.090936796251,0.192537994411053,3.33333333333333,NNE,7.5,14.3958179562509,0.1,929.838356815392,14.9708333333333,24.2,72.7083333333333,7.53942571899953
2008-07-09,7,667.775293682455,0.216930937469065,4.45833333333333,ESE,8.1,15.1270172405007,0,931.206305218716,14.7458333333333,22.9,78,9.05020066684874
2008-07-10,7,889.802179871122,0.201717152915536,5.20833333333333,ENE,8.6,15.0608978316308,0,934.231379480147,15.2333333333333,21.6,77.8333333333333,11.2704683204322
2008-07-11,7,1102.52011748502,0.325155954220323,6.04166666666667,E,7.7,13.5429724221286,0,935.996422802731,14.9041666666667,20.8,82.75,13.1260794301138
2008-07-12,7,740.317391121442,0.248630700885269,7.04166666666667,ENE,8,15.873761369876,0,933.497459327053,14.85,22.4,83.125,10.944682817094
2008-07-13,7,943.568410124159,0.085659844243611,6.16666666666667,ESE,7.2,14.6460927825995,0.1,931.80992658583,15.2458333333333,23.1,81.2916666666667,10.6866329884014
2008-07-14,7,850.8512823195,0.0755044148888471,2.45833333333333,ESE,9,15.0898705970686,0,931.957462714705,14.2833333333333,23.5,75.4166666666667,9.77374082783626
2008-07-15,7,644.328026848077,0.094783689952044,3.75,SSE,8.6,16.4074615215825,0,933.669220801881,14.125,24.1,76.2916666666667,7.68182458047048
2008-07-16,7,731.369516915638,0.0955497721773352,4.16666666666667,NE,9.3,16.3437543587531,0,932.355637678471,14.4,24.1,68.4583333333333,7.07913102083938
2008-07-17,7,858.129187568861,0.42283005512506,5.08333333333333,WNW,9.2,17.3000014269613,0,927.98359290953,15.4375,24.8,66.375,6.99696302915277
2008-07-18,7,1017.62250648317,0.434227256751144,5.58333333333333,WNW,9.6,16.5085783554845,0,927.229749860523,16.325,25,65.7083333333333,8.52447946476951
2008-07-19,7,1542.48923606349,0.121270222340544,NA,SW,8.3,14.1850379382101,0,928.81429049941,16.1875,25.4,68.8333333333333,11.4107504420705
2008-07-20,7,1359.74047107332,0.0842576648637457,NA,SE,9,15.1425887475414,0,929.67839471403,16.0583333333333,25.3,67.4583333333333,9.21684582094852
2008-07-21,7,1367.67282361642,0.183848354151612,5,ESE,9.3,15.3714386443422,0,928.175877478687,16.9708333333333,26.2,68.5416666666667,14.4473099474915
2008-07-22,7,1364.40058714772,0.503456752287214,7.45833333333333,NNW,9.5,16.1123482236375,0,926.38721308934,19.1125,27.5,61.6666666666667,14.0924673791775
2008-07-23,7,1181.69695645366,0.173828441147171,4.79166666666667,NNW,9.1,13.3447072538969,0,926.553610788638,18.4625,28.5,69.7916666666667,21.6384524517744
2008-07-24,7,758.766034660522,0.180175584493898,6.29166666666667,SSW,5.5,13.207627170579,0.2,927.941618070581,17.4541666666667,24,74.7916666666667,24.8493543470504
2008-07-25,7,991.602584769946,0.208274484887253,4.95833333333333,S,7.5,13.3634572451826,0,928.802154018669,15.7375,22.2,80.6666666666667,23.2535249441064
2008-07-26,7,829.649446717096,0.278372391321307,6.83333333333333,ESE,9.8,17.5501824695476,0,932.043985082682,13.5666666666667,20.4,74.875,9.08580038221647
2008-07-27,7,763.008658495808,0.125706308583747,5.625,NNE,7.7,16.0231723645239,0,930.287897208569,16.3375,25.7,74.875,14.6370468088569
2008-07-28,7,2158.6175123986,0.198434338469974,3.33333333333333,NNE,9.3,15.7417308078089,0,930.354093076605,19.6666666666667,27.9,63.0833333333333,14.5754689228154
2008-07-29,7,1147.41745855047,0.184785906044658,4.375,SE,8.5,16.561824963322,0,929.095133860172,17.3666666666667,27.2,73.1666666666667,13.018702991329
2008-07-30,7,1612.42482790155,0.36795146452414,5.41666666666667,WNW,7.5,15.3251450456667,0,925.632300868821,18.3375,26.8,62.4583333333333,13.3745077141124
2008-07-31,7,2182.36943573179,0.2969823815523,4.625,WNW,5.8,13.9395115188644,0,926.040064138455,17.775,26.8,67.5,15.0721330599188
2008-08-01,8,1516.1420907034,0.182639769557922,4.29166666666667,SE,8.5,14.907943892711,0,925.239419725227,18.2666666666667,28.3,77.7916666666667,26.5192696441381
2008-08-02,8,1611.51085840511,0.523106623083945,8.91666666666667,NW,2,10.4249209232078,0.2,921.873431859539,20.1708333333333,24.5,61.7083333333333,29.7992542303169
2008-08-03,8,966.101707462105,0.330853172213463,6.79166666666667,WSW,0,5.49191585340827,12.2,922.887030651408,16.1708333333333,19.1,88.25,30.1319672458348
2008-08-04,8,978.152564526164,0.18677163542285,5.375,ESE,6.5,12.5828883104711,0,925.6915655719,15.75,21.3,84.125,14.9487848569419
2008-08-05,8,965.695498797024,0.195057492271127,5.45833333333333,NE,5.3,11.706948541301,21.8,927.028705421809,17.9375,26.7,84,25.1974618340787
2008-08-06,8,667.008010648414,0.168687116754331,4.79166666666667,E,0.9,8.83300387754049,0,927.874373231594,16.5291666666667,19.5,90.6666666666667,30.278792017865
2008-08-07,8,1116.75998791091,0.340687787351138,7.33333333333333,NNE,2.3,9.95074057930482,20.8,926.193976909002,18.0208333333333,25.6,88.75,30.0184330184458
2008-08-08,8,255.834572994552,0.162699506581928,5.33333333333333,S,0,3.44040233395489,10.3,928.47947850611,15.5958333333333,17.2,95.7083333333333,36.1000189886186
2008-08-09,8,433.122088154198,0.327440372697184,5.875,SSE,0,2.77589956171678,12.3,929.544154882176,14.6208333333333,16.7,96.0416666666667,31.2773159262066
2008-08-10,8,847.646747294975,0.34743871410903,7.16666666666667,E,0.6,7.30515146101143,3.1,929.812963606599,15.0958333333333,18.3,88.7083333333333,19.9161959515515
2008-08-11,8,800.300870665018,0.116809245339119,8.45833333333333,NE,7.1,16.448187129361,0,927.551353823431,17.1125,25.2,81.9166666666667,22.1464700116167
2008-08-12,8,966.564333997336,0.32519743881736,7,N,8.3,17.8757294239833,0,926.608648596019,20.0458333333333,28.7,74.875,18.7691153931348
2008-08-13,8,566.708321095583,0.185969599880126,5.79166666666667,SSE,0,4.05004715016631,0,928.726106316995,16.2,17.1,91.1666666666667,27.4408211949278
2008-08-14,8,839.059947458131,0.194822412887915,4.70833333333333,E,1.5,8.89529833672461,3.1,929.890280183916,17.7958333333333,22.3,88.4166666666667,29.2115702804084
2008-08-15,8,917.886995631838,0.272398609347916,4.375,NW,0.1,8.08319574550684,0,927.950938414598,17.4416666666667,22.4,84.625,28.1389604779232
2008-08-16,8,981.943845400251,0.36896092305205,5.66666666666667,N,10,18.8370991209098,0,926.096428122877,20.5541666666667,28.8,63.8333333333333,20.9349251037504
2008-08-17,8,1169.22860715049,0.427019999425841,6.45833333333333,NW,10.3,19.3775187537704,0,926.259542312223,20.6875,29,55.125,12.9746363166305
2008-08-18,8,1863.85670801244,0.111745358860749,3.83333333333333,NW,9.9,17.8254254881982,0,927.8646157052,20.7958333333333,30,57.375,14.5558409716397
2008-08-19,8,1326.22825620416,0.105721795370914,4.20833333333333,E,10.2,18.815032347735,0,928.749969137764,19.95,29.3,60.25,14.1671305660028
2008-08-20,8,945.001424025971,0.117329185621988,3.33333333333333,SE,10,19.1323285336458,0,927.854638736853,18.55,28.6,64.7083333333333,11.3713021088252
2008-08-21,8,1419.39672697002,0.285330741064386,NA,SE,9.7,19.60021374215,0,926.965514715507,19.6875,28.3,64.9583333333333,11.5262089783983
2008-08-22,8,989.334586389913,0.165559178137709,5.79166666666667,SSE,6.2,14.7399715359806,0.2,929.09627080611,17.9208333333333,23.2,83.0416666666667,19.5415330011678
2008-08-23,8,656.943062613638,0.346841335911691,6.95833333333333,ESE,0,6.18911310566478,3,931.980427282682,15.7916666666667,17.8,92.3333333333333,25.073921200208
2008-08-24,8,843.009198368637,0.114148699849118,6.20833333333333,E,5.7,15.669997496456,0,930.357593534826,17.9625,24.8,82.3333333333333,24.9740495662844
2008-08-25,8,1595.78155620727,0.203520350066764,4.79166666666667,NE,9.6,17.4912302398453,0,928.347849783954,20.225,28.6,67.9583333333333,19.8986847402084
