"y","m","d","Diadema","Maua","Osasco","PDPedro","SAmaro","Caetano","Taboao","SBernPaulic","Cerqueira","Congonhas","Parelheiros","Senhora"
2009,8,13,60.25,85.25,NA,85.9166666666667,56.4166666666667,79.9166666666667,83.0416666666667,99.0416666666667,64.5416666666667,63.2083333333333,86.0909090909091,55.9166666666667
2009,8,14,51,81.5416666666667,NA,75.2083333333333,67.695652173913,59.3333333333333,85.75,75.7083333333333,60,48.2916666666667,92.9090909090909,53.875
2009,8,15,38.4166666666667,42.2916666666667,NA,48.2083333333333,67.25,38.5416666666667,69.5833333333333,43.7083333333333,37.625,34.25,72.4166666666667,42.3333333333333
2009,8,16,44.0833333333333,54.9166666666667,NA,48.2083333333333,62.25,46.5,65.7083333333333,50.7083333333333,35.9583333333333,42.3333333333333,87,33.0416666666667
2009,8,17,43.75,54.75,NA,47.2916666666667,58.75,44.75,56.1666666666667,50.4166666666667,36.1666666666667,46.9166666666667,75.5833333333333,39.0416666666667
2009,8,18,36.0833333333333,30.5833333333333,NA,29.75,29.125,38.0833333333333,38,34.2083333333333,26.4166666666667,34.0833333333333,49.4166666666667,32.0833333333333
2009,8,19,18.875,22.3333333333333,NA,17.6666666666667,21.5238095238095,23.7083333333333,26.25,18.2083333333333,17.5,21.875,50.7916666666667,17.6190476190476
2009,8,20,19.8333333333333,21.4166666666667,55,21.4347826086957,21.5,24.3333333333333,22.625,19.2083333333333,17.2,30.6666666666667,48.25,16.5833333333333
2009,8,21,21.125,14.375,28.2727272727273,23.4782608695652,15.75,18.5833333333333,19.5833333333333,23.3333333333333,12.7083333333333,34.125,28.5714285714286,22.9583333333333
2009,8,22,21.2916666666667,18.0833333333333,27.75,18.7916666666667,21.375,25.695652173913,25.1666666666667,26.9166666666667,18.4583333333333,24.7083333333333,36.5,21.6666666666667
2009,8,23,28.5416666666667,28.3333333333333,40.0833333333333,25.75,29.4166666666667,34.3478260869565,32.6666666666667,33.125,25.5833333333333,32.1666666666667,NA,25.0416666666667
2009,8,24,24.5,25.6666666666667,36.3333333333333,22.3333333333333,22.75,25.4166666666667,26.625,28.5416666666667,20.375,40.2083333333333,108,22.9583333333333
2009,8,25,29.2916666666667,23.3333333333333,39,28.4583333333333,23.125,29,27.4166666666667,35.0416666666667,20.2916666666667,40.9166666666667,39.3333333333333,25.9583333333333
2009,8,26,36.7083333333333,36.4166666666667,50.3333333333333,42.75,36.6521739130435,38.0833333333333,36.2916666666667,46.875,32.7916666666667,44.0833333333333,59.9583333333333,36.375
2009,8,27,58.875,86.125,64.9166666666667,75.4583333333333,40.6521739130435,76.75,48.75,91.7916666666667,61.0833333333333,66.5416666666667,69.75,55.75
2009,8,28,57.0833333333333,96.3333333333333,72.0416666666667,75.125,52.1666666666667,73.4583333333333,64.7916666666667,86.8333333333333,58.75,64.7916666666667,73.9166666666667,52.25
2009,8,29,57.9583333333333,82.3333333333333,68.1666666666667,58.3333333333333,51.1666666666667,57.5833333333333,63.9583333333333,68.7083333333333,39.2916666666667,50.9166666666667,70.3333333333333,44
2009,8,30,50.6666666666667,69.5416666666667,65.0416666666667,59.8333333333333,51.0833333333333,58.3333333333333,58.3333333333333,71.9583333333333,45.9166666666667,51.7083333333333,66.9583333333333,52.2083333333333
2009,8,31,71.7083333333333,114.125,104.375,87.8333333333333,78.5,82.75,90.25,104.708333333333,67,83.3478260869565,92.8333333333333,66.6666666666667
2009,9,1,74.9166666666667,114.416666666667,124.125,92.6666666666667,91.695652173913,79.7083333333333,100.083333333333,105.5,69.8571428571429,85.7083333333333,105.375,63.2916666666667
2009,9,2,72.5416666666667,97,134.708333333333,87.9166666666667,96.3478260869565,74.625,114.041666666667,102.166666666667,64.125,83.125,104.083333333333,61.5
2009,9,3,45.5,53.9565217391304,97.875,58.1666666666667,74.3333333333333,51.7083333333333,82.4583333333333,61.2916666666667,51.6,45.875,75.875,44.1666666666667
2009,9,4,36.4166666666667,60.9166666666667,53.6666666666667,42.875,41.5,47.25,43.7916666666667,46.9166666666667,32.5833333333333,45.3333333333333,52.75,36.7916666666667
2009,9,5,35.25,50.8333333333333,49.5,42.625,40.4285714285714,45.7916666666667,44.2916666666667,44.3333333333333,34.3333333333333,43.1666666666667,49.7272727272727,37.5833333333333
2009,9,6,26.6666666666667,23.9583333333333,35.5,29,32.0833333333333,29.7083333333333,38.25,32.625,23.9583333333333,28.1666666666667,46.5,25.625
2009,9,7,27.875,25.2083333333333,43.625,28.2916666666667,36.25,35.25,36.9166666666667,33.0416666666667,24.6666666666667,25.375,47.0833333333333,20.125
2009,9,8,27.75,22.4782608695652,38.75,31.375,27.1666666666667,31.7083333333333,31.875,29.6666666666667,29.4583333333333,28.25,34.5416666666667,22.2083333333333
2009,9,9,29.125,37.25,45.375,37.6666666666667,25.875,33.875,30.4583333333333,37.4583333333333,33.5833333333333,41.8333333333333,31.7083333333333,39.5
2009,9,10,24.3333333333333,32.0454545454545,37.6666666666667,31.625,20.4545454545455,25.8333333333333,24.5416666666667,28.9166666666667,24,44,19.4166666666667,34.3333333333333
2009,9,11,32.4583333333333,38.1666666666667,39.4583333333333,35.3125,28.2083333333333,40,39.4166666666667,39.875,42.2857142857143,49.125,40.125,32.2916666666667
2009,9,12,43.625,45.9166666666667,54.0416666666667,NA,48.375,54.5416666666667,54.4583333333333,53.375,54.6470588235294,48.5,62.5,43.0833333333333
2009,9,13,32.9166666666667,33.375,42.0833333333333,34.25,40.6666666666667,35.4166666666667,44.375,39.2916666666667,35.4166666666667,37.9166666666667,50.1666666666667,36.1666666666667
2009,9,14,24.7916666666667,20.7727272727273,33.2916666666667,21.5416666666667,18.7083333333333,20.0416666666667,22.375,24,18.25,37.875,26.9583333333333,25.125
2009,9,15,37.875,35.5416666666667,43.7083333333333,41.375,33.2916666666667,35.6666666666667,38.0833333333333,43.375,34.375,45.8333333333333,38.6666666666667,35.1666666666667
2009,9,16,38.2916666666667,35.875,48.4583333333333,44,33.9166666666667,41.4166666666667,39.7083333333333,47.625,37.875,53.9583333333333,41.5,43.875
2009,9,17,30.7083333333333,29.6666666666667,44.5416666666667,35.5833333333333,29.8095238095238,34.375,33.0416666666667,37,30.5416666666667,45.7083333333333,37.5833333333333,35.25
2009,9,18,30.9166666666667,33.9583333333333,39.1666666666667,32.0416666666667,31,31.1666666666667,33.8333333333333,37.75,28,38.3333333333333,50.9166666666667,29.625
2009,9,19,26.6666666666667,37,33.6666666666667,24.25,30.3333333333333,25.1666666666667,31,25.9166666666667,25.375,29.6666666666667,52.4583333333333,23
2009,9,20,22.4545454545455,20.0416666666667,34.4583333333333,19.0416666666667,19,21.3333333333333,21.8333333333333,23.375,16.7916666666667,34.1666666666667,28.1666666666667,22
2009,9,21,36.7916666666667,24.4166666666667,40.0909090909091,46.4583333333333,45.3333333333333,40,44,36.2916666666667,37.125,35.7083333333333,81.0625,31.3333333333333
2009,9,22,42.0416666666667,32.7083333333333,65,55.4583333333333,55,44.4583333333333,51.4166666666667,44,40.125,42.25,82.0526315789474,34.8333333333333
2009,9,23,24.125,35.4583333333333,NA,25.0833333333333,29.5,25.0416666666667,38.3333333333333,23.875,23.1666666666667,36.9166666666667,49.625,20.5
2009,9,24,25.75,17.4166666666667,NA,30.5833333333333,18.875,21.4166666666667,31.304347826087,30.125,16.9583333333333,67,36.3333333333333,24.2916666666667
2009,9,25,36.125,37.9166666666667,NA,44.75,37.5416666666667,45.2916666666667,47.9583333333333,47.2916666666667,32.4166666666667,NA,81.6818181818182,36.8333333333333
2009,9,26,42.2083333333333,43.75,NA,53.4583333333333,57.6666666666667,52.8333333333333,64.0833333333333,60.7083333333333,43.5,NA,107.272727272727,51.6666666666667
2009,9,27,36.75,49.5833333333333,NA,30.8333333333333,46.0416666666667,40.0416666666667,43.6666666666667,43.1666666666667,31.2083333333333,57,71.875,32.8333333333333
2009,9,28,40.2083333333333,55.2083333333333,NA,33.0416666666667,40.75,40.5833333333333,39.375,44.9583333333333,24.9166666666667,44.0625,60.8333333333333,29.8333333333333
2009,9,29,15.7916666666667,26.4166666666667,NA,16.25,12.6190476190476,17.5652173913043,18.5833333333333,20.3333333333333,7.70833333333333,35.125,26.4782608695652,18.9166666666667
2009,9,30,29.5416666666667,20.75,NA,25.0416666666667,22.875,33,26.5,31.8333333333333,21.5416666666667,34.0833333333333,44.8333333333333,27.125
2009,10,1,44.2916666666667,48,NA,50.7916666666667,42.5454545454545,NA,47.875,51.0416666666667,42.125,43.875,75.125,35.625
2009,10,2,46.1666666666667,56.5416666666667,NA,56.25,42.9545454545455,NA,49.5833333333333,54.6666666666667,45.6666666666667,51.125,73.7916666666667,42.8333333333333
2009,10,3,20.3333333333333,35.9583333333333,NA,30.0833333333333,15.0833333333333,NA,21.125,26.3333333333333,23.0833333333333,36.1666666666667,22.8333333333333,32.7916666666667
2009,10,4,36.1666666666667,39.6666666666667,NA,38.8333333333333,30.3333333333333,NA,35.875,45.625,32,39.4583333333333,55.7083333333333,33.6666666666667
2009,10,5,61.6666666666667,78.3333333333333,NA,69.375,57.2727272727273,NA,69.2083333333333,77.9583333333333,54.75,70.2083333333333,75.6666666666667,56.4166666666667
2009,10,6,55.2083333333333,69.1666666666667,NA,57.375,55.2727272727273,NA,65.5416666666667,68.9166666666667,45.9583333333333,64.7916666666667,61,46.1666666666667
2009,10,7,21.4166666666667,19.75,NA,23.2916666666667,14.5833333333333,NA,23.0416666666667,27.8333333333333,16.4583333333333,40.2083333333333,19.375,25.7083333333333
2009,10,8,30.3333333333333,21.9166666666667,NA,28.2916666666667,21.1666666666667,NA,30.4583333333333,33.625,15.6666666666667,47.25,28.0833333333333,26.875
2009,10,9,30.9583333333333,21.5833333333333,NA,27.6666666666667,20.2083333333333,34.5,29.3333333333333,33.1666666666667,17.9583333333333,48.4583333333333,27.7916666666667,26.4166666666667
2009,10,10,26.6666666666667,33.625,NA,22.9166666666667,21.5833333333333,30.4583333333333,26.1666666666667,28.6666666666667,18.7916666666667,34,39.3333333333333,22.75
2009,10,11,40.25,49.375,NA,35.375,41.5833333333333,44.0833333333333,44.75,43.1666666666667,36.375,34.875,57.0833333333333,33.3333333333333
2009,10,12,27.8260869565217,29.4166666666667,NA,25.4583333333333,37.2916666666667,25.875,35.5,29.375,27.5416666666667,38.6666666666667,52.625,25.9166666666667
2009,10,13,46.5833333333333,44.625,NA,46.7916666666667,42.7083333333333,54.375,46.125,56.9166666666667,37.7083333333333,49.2916666666667,64.2083333333333,39.7083333333333
2009,10,14,50.8333333333333,55.3333333333333,NA,58.3333333333333,44.5,65.4166666666667,48.2083333333333,71.9583333333333,42.5416666666667,53.875,68.9166666666667,42.7916666666667
2009,10,15,42.0833333333333,53.7272727272727,NA,37.4583333333333,27.9166666666667,43.4347826086956,39.6666666666667,43.3333333333333,27.1666666666667,42.25,41.375,25.4166666666667
2009,10,16,24.75,15.6315789473684,NA,17,12.625,20.9583333333333,24.4,21.9583333333333,17,40.5833333333333,19.0416666666667,20.625
2009,10,17,35.15,20.3333333333333,NA,21.75,17.2608695652174,23.4090909090909,21.0416666666667,22.5909090909091,18.3913043478261,29.9583333333333,26.375,20.7083333333333
2009,10,18,31,23.4761904761905,NA,18.5833333333333,17.5416666666667,23.5416666666667,20.7619047619048,27.125,18.5833333333333,32.4166666666667,30.2272727272727,24.375
2009,10,19,33.0416666666667,31.2727272727273,NA,32.0833333333333,25.125,30.6666666666667,28,37.5,26.9166666666667,43.25,42.2916666666667,28.3333333333333
2009,10,20,34.2916666666667,53,NA,42.75,26,38.1666666666667,31.5833333333333,41.9583333333333,27.1666666666667,53.375,39.875,37.4166666666667
2009,10,21,34.375,50.3478260869565,41,43.375,29.4166666666667,38.8333333333333,35.625,41.625,30.125,51.2916666666667,47.7083333333333,40.0833333333333
2009,10,22,29.7916666666667,24.375,29.5,26.0416666666667,19.5833333333333,22.875,26.4166666666667,30.2916666666667,21.125,46.5416666666667,36.375,28.1666666666667
2009,10,23,37.4583333333333,43.4166666666667,47.0909090909091,30.9166666666667,38.25,38.0416666666667,42.125,37.4166666666667,30.0416666666667,46.9166666666667,65.0416666666667,30.3333333333333
2009,10,24,51.2083333333333,77.4583333333333,65.6363636363636,53,55.8333333333333,51.9166666666667,65.7083333333333,58.125,49.1666666666667,52.6666666666667,77.75,49
2009,10,25,32.375,45.2083333333333,45.8333333333333,41,33.9166666666667,37.7083333333333,43.1666666666667,43.8333333333333,38.4583333333333,45.375,36.25,39.1666666666667
2009,10,26,33.0833333333333,32.9583333333333,38.9130434782609,34.3333333333333,28.0434782608696,37.875,31.75,44.4583333333333,29.0434782608696,46.2083333333333,36.0833333333333,25.7916666666667
2009,10,27,21.4166666666667,11.625,24.375,17.75,10.695652173913,16.875,20.125,22.2083333333333,11.5416666666667,43.5,17.5,20.2916666666667
2009,10,28,22,10.2083333333333,25.5833333333333,17.2916666666667,11.0434782608696,18,18.2916666666667,22.25,11.5,43.3333333333333,17.6666666666667,20.2083333333333
2009,10,29,26.9166666666667,18.5833333333333,30.3333333333333,24.0833333333333,15.5833333333333,23.1666666666667,24.4583333333333,28.7916666666667,16.7916666666667,47.8333333333333,37.5,24.5416666666667
2009,10,30,29.375,28.2083333333333,35.8333333333333,26.9166666666667,28.8333333333333,36.7083333333333,36.0833333333333,37.875,25.1428571428571,47,51.2083333333333,26.2083333333333
2009,10,31,28.5,29.75,34.875,27.8333333333333,28.8333333333333,37.125,39.3333333333333,37.7916666666667,29.625,33.4583333333333,44.4166666666667,26.4583333333333
2009,11,1,32.7916666666667,34.125,32.875,28.625,27.7083333333333,29.125,31.875,35.5416666666667,31.4285714285714,28.5,42.375,27.4583333333333
2009,11,2,32.75,67.8333333333333,42.625,38.8333333333333,31.3888888888889,34.4583333333333,33.375,41.7916666666667,27.75,37.5,52.0833333333333,30.8333333333333
2009,11,3,52.4166666666667,143.5,64.75,63.0416666666667,55.7083333333333,71.5416666666667,68,80.5,45.5454545454545,62.75,70.5,54.4583333333333
2009,11,4,56,111.208333333333,69.9166666666667,70,58.7083333333333,71.8333333333333,74.625,82,66,63.75,89.8333333333333,57.2083333333333
2009,11,5,43.5,54.4736842105263,56.9166666666667,39.25,51.1666666666667,38.8333333333333,50.5833333333333,50.5416666666667,NA,33.7916666666667,87.1666666666667,39.5833333333333
2009,11,6,27.9583333333333,44.5,34.2916666666667,25.4583333333333,32.625,29.8333333333333,29.2916666666667,26.1666666666667,NA,26.3333333333333,48.0416666666667,27
2009,11,7,25.375,41.3333333333333,28.5,24.4583333333333,31.25,27.125,26.3333333333333,24.7083333333333,NA,25.1666666666667,43.875,28.0416666666667
2009,11,8,15.25,27.2916666666667,20.8333333333333,17.8181818181818,12.875,18.6666666666667,19.5,22.4285714285714,NA,34.75,26.0833333333333,18.0416666666667
2009,11,9,32.0434782608696,28.0434782608696,37.0434782608696,29.5652173913043,20.7391304347826,31.5217391304348,26.695652173913,36.0434782608696,NA,37.304347826087,33.6521739130435,36.5652173913044
2009,11,10,38.8333333333333,61.5,48.3684210526316,52.4,29.8125,38.3333333333333,44.8125,57.1,37.3846153846154,58.6,43.3333333333333,42.8333333333333
2009,11,11,35.5,54.6,40.7083333333333,44.1176470588235,25.125,35.8333333333333,42.4117647058824,47.2272727272727,31.625,51.8333333333333,29.9565217391304,31.1666666666667
2009,11,12,37.0416666666667,30.6666666666667,41.5416666666667,32.4583333333333,28.875,34.2916666666667,38.5,46.0416666666667,30.695652173913,56,33,32.7916666666667
2009,11,13,37.5833333333333,46.9166666666667,42.5833333333333,32.5,35.5833333333333,40.4166666666667,38.4583333333333,44.9583333333333,30.2608695652174,54.625,42.2916666666667,32.9166666666667
2009,11,14,40.625,65.1818181818182,42.75,50.8181818181818,38.1666666666667,62.6521739130435,43.7916666666667,49.0416666666667,40.5,49.2916666666667,46.8333333333333,44.2916666666667
2009,11,15,29.2608695652174,38.5454545454545,33.6666666666667,32.2,24.1818181818182,43,34.4166666666667,37.4166666666667,33.2083333333333,38.7916666666667,35.7916666666667,37.125
2009,11,16,24.8333333333333,20.875,34.0952380952381,21.0416666666667,19.0833333333333,23.2083333333333,26,32.2,18.4583333333333,34,30.25,23.25
2009,11,17,37.2916666666667,42.4583333333333,41.695652173913,40.4166666666667,33.625,38.0833333333333,36.5833333333333,45.2916666666667,31.5,37.5416666666667,46.5416666666667,28.5416666666667
2009,11,18,45,54.4166666666667,49.8333333333333,50.125,41.75,46.5833333333333,43.1666666666667,52.3333333333333,36.7916666666667,42.1666666666667,59.0833333333333,36.625
2009,11,19,NA,60.2916666666667,49.875,39.8333333333333,43.875,45.0416666666667,43.0416666666667,62.6666666666667,34.75,40.6666666666667,60.6666666666667,32.2916666666667
2009,11,20,93,41.7916666666667,37.625,32.6666666666667,42,39.7083333333333,31.75,38.3333333333333,27,42.3333333333333,29.952380952381,38.5416666666667
2009,11,21,44.625,28.125,37.125,31,NA,31.5416666666667,34.3333333333333,33.2083333333333,27.0833333333333,37.625,30,33.2083333333333
2009,11,22,29.6666666666667,35.9444444444444,48.5,28.9166666666667,NA,34,30.0833333333333,40.5416666666667,23.8333333333333,32.0416666666667,56.6,27.375
2009,11,23,38.9583333333333,42.625,51,41.75,NA,40.375,38,49.2916666666667,31.9166666666667,35.695652173913,57.75,45.7272727272727
2009,11,24,33.5833333333333,35.6363636363636,50.1666666666667,40.7916666666667,55,36.375,38.2916666666667,42.625,32.0416666666667,31.5217391304348,53.9583333333333,33.8636363636364
2009,11,25,42,38.3684210526316,50.3333333333333,43.3333333333333,44.3333333333333,37.2916666666667,38.2083333333333,43.0416666666667,32.5833333333333,31.6923076923077,50.2083333333333,28.7083333333333
2009,11,26,38.0416666666667,38.9583333333333,35.4583333333333,29.1666666666667,29.2083333333333,34.7916666666667,32.875,39.3333333333333,25.1666666666667,NA,47.8333333333333,24.4166666666667
2009,11,27,29.25,34.9583333333333,35.3333333333333,49.6923076923077,25.625,31.0416666666667,32.2916666666667,32.7222222222222,24.7083333333333,NA,43.0833333333333,22.2916666666667
2009,11,28,19.2083333333333,29.5416666666667,26.625,36.4117647058824,17.25,19.3333333333333,22.2083333333333,17.7083333333333,17.5833333333333,NA,30.6666666666667,16.0416666666667
2009,11,29,27.7083333333333,36.6666666666667,34.875,30.2272727272727,24.9565217391304,28.6666666666667,30.9166666666667,31.5833333333333,26.9583333333333,NA,44.25,22.25
2009,11,30,36.75,50.375,43.5416666666667,50.1739130434783,32.8695652173913,44.625,40.4583333333333,45.0416666666667,36.75,NA,49.25,33.5
2009,12,1,47.9166666666667,41.125,41.0416666666667,54.3913043478261,31.8333333333333,45.875,40.1666666666667,50.0416666666667,33.7083333333333,NA,37.0416666666667,36.75
2009,12,2,50.5,35.6666666666667,44.3333333333333,98,36.2916666666667,45.5833333333333,42.2916666666667,52.25,34.9583333333333,NA,43.5,36
2009,12,3,25.4166666666667,25.3478260869565,27.7083333333333,NA,22.0869565217391,21.2083333333333,25.1739130434783,26.7083333333333,18.2083333333333,NA,32.75,22.7916666666667
2009,12,4,28.2083333333333,21.7826086956522,33.2916666666667,34,21.5416666666667,29.1666666666667,27.125,28.9583333333333,16.4166666666667,NA,30.2083333333333,25.4583333333333
2009,12,5,24.25,24.5,30.9166666666667,24.5416666666667,21.2083333333333,26.875,24.4583333333333,29,20.6666666666667,NA,34.625,25.5
2009,12,6,34.7083333333333,27.0833333333333,40.4285714285714,29.2916666666667,26.375,32.4166666666667,30.9166666666667,38.4166666666667,25.2083333333333,NA,35.9166666666667,27.6666666666667
2009,12,7,29,29.1666666666667,34.6666666666667,20.5238095238095,22.7083333333333,24.7083333333333,27.25,27.625,18.4166666666667,NA,39.375,16.7916666666667
2009,12,8,24.875,19.6818181818182,29.0434782608696,25.4210526315789,18.6521739130435,21.2916666666667,23.1666666666667,29.7083333333333,15.5,NA,12.695652173913,27.4166666666667
2009,12,9,30.875,19.375,39.8,29.375,26.0833333333333,26.625,29,36.2083333333333,24.4166666666667,NA,NA,28
2009,12,10,37.5,24.5833333333333,39.5652173913044,35.4782608695652,30.0434782608696,34.75,32.7916666666667,38.2083333333333,24.4583333333333,NA,NA,26.1666666666667
2009,12,11,41.6666666666667,32.1818181818182,43.6086956521739,39.5,36.5416666666667,40.5,41.625,43.375,29.0833333333333,NA,40,30.5416666666667
2009,12,12,24.0416666666667,NA,29.5,22.9130434782609,22.7083333333333,25.4166666666667,32.0416666666667,23.0416666666667,21.7777777777778,NA,31.9583333333333,20.5416666666667
2009,12,13,29.875,NA,43.9583333333333,33.9090909090909,24.25,33.375,31.2916666666667,36.5833333333333,NA,NA,33.4583333333333,31.6666666666667
2009,12,14,38.875,NA,46.0833333333333,35.5416666666667,31.125,43,35.9583333333333,45.7083333333333,18.8,NA,38.1666666666667,32.375
2009,12,15,46.3333333333333,59.5714285714286,58.7826086956522,45.3333333333333,39.0833333333333,48.4166666666667,53.7083333333333,56.4583333333333,34.3333333333333,NA,58.7916666666667,34.75
2009,12,16,39,50.9583333333333,52.5416666666667,42.1818181818182,34.1304347826087,37.0833333333333,50.125,43.875,33.625,NA,54.75,29.1739130434783
2009,12,17,27.1666666666667,39.0833333333333,44.4583333333333,25.2916666666667,23.2083333333333,28.2916666666667,32,29.25,25.375,NA,32.1666666666667,27.3333333333333
2009,12,18,23.25,19.5416666666667,33.5,21.4166666666667,21.2083333333333,25.5416666666667,24.7083333333333,26.7916666666667,18.5833333333333,NA,21.9583333333333,28.1666666666667
2009,12,19,23.25,26,32.875,24.8333333333333,23.0416666666667,24.375,24.5833333333333,26.625,19.1666666666667,NA,27.625,24.5833333333333
2009,12,20,39.75,49.125,44.4166666666667,42.2916666666667,35,44.1304347826087,50.5833333333333,46.2916666666667,31.8333333333333,NA,39.75,29.9583333333333
2009,12,21,52.0416666666667,64.9166666666667,52.7916666666667,61.4583333333333,44.875,59.1304347826087,54.75,62.7916666666667,42.3333333333333,NA,43.0416666666667,40.5833333333333
2009,12,22,48.6666666666667,69.25,49.2083333333333,58.4583333333333,41.4166666666667,60.25,44.8333333333333,65.9583333333333,43.7916666666667,NA,39.9583333333333,40.4166666666667
2009,12,23,50.25,72.625,57.1666666666667,60.75,46.375,64.125,60.5416666666667,64.625,44.7916666666667,NA,62.0416666666667,50
2009,12,24,44.375,62.8333333333333,52.4583333333333,46.5416666666667,43.75,43.8333333333333,75.25,49.6666666666667,38.7083333333333,NA,66.4166666666667,66.8
2009,12,25,32.5833333333333,38.375,34.9583333333333,40,23.6666666666667,29.7916666666667,51.4166666666667,30.0833333333333,22.2083333333333,NA,51.1666666666667,34.0416666666667
2009,12,26,28.75,34.2083333333333,29.75,NA,24.375,31.6363636363636,27.4166666666667,28.5833333333333,21.875,NA,43.2608695652174,25.375
2009,12,27,22.9166666666667,24.4166666666667,33.1739130434783,NA,20.625,25.0454545454545,23.304347826087,23.1666666666667,19.0833333333333,NA,35.4347826086956,20.25
2009,12,28,22.9583333333333,25.75,34.9565217391304,NA,17.9583333333333,20.875,24.375,18.1666666666667,17.9583333333333,NA,37.6666666666667,14.4166666666667
2009,12,29,28.8333333333333,39.5,34.5833333333333,NA,26.4583333333333,33.7083333333333,33.0416666666667,35.5833333333333,27.7916666666667,NA,39.3333333333333,25.7083333333333
2009,12,30,26.9166666666667,NA,38.8333333333333,NA,26.0454545454545,31.5833333333333,35.1666666666667,34.625,30.0833333333333,NA,39.2222222222222,31.625
2009,12,31,20.9166666666667,NA,29.25,NA,15.4166666666667,20.9130434782609,23.0416666666667,25.4166666666667,17.4583333333333,NA,26.2608695652174,29.2916666666667
2010,1,1,17.4166666666667,NA,20.2083333333333,NA,11.6086956521739,15.5,17.1666666666667,16.7916666666667,13.25,NA,27.9565217391304,17.625
2010,1,2,27.25,NA,30.4166666666667,NA,23.4782608695652,32.2608695652174,27.8333333333333,35.4,24.8333333333333,NA,37.5909090909091,26.5833333333333
2010,1,3,33.625,97,41.6666666666667,NA,29.375,31.7391304347826,32.9583333333333,35.9444444444444,25.9166666666667,NA,60.8181818181818,26.0416666666667
2010,1,4,47.6666666666667,51.2222222222222,51.75,NA,42.2083333333333,50.0833333333333,42.4166666666667,67.5,42.9166666666667,NA,63.0909090909091,37.4583333333333
2010,1,5,40.5,38.5833333333333,46.125,NA,38.1666666666667,44.1666666666667,37.7916666666667,39.3076923076923,39.75,NA,46.4285714285714,35.125
2010,1,6,27.375,38.875,35.0833333333333,NA,25.625,NA,28,24.75,25.5833333333333,NA,39.6666666666667,23.3913043478261
2010,1,7,33.6666666666667,32.5416666666667,41.5,NA,26.4583333333333,NA,29.4583333333333,37.5416666666667,28.25,NA,34.25,26.8260869565217
2010,1,8,35,32,50.2083333333333,NA,36,NA,39.8333333333333,40.9166666666667,31.5833333333333,NA,42.5,29.5
2010,1,9,35.4347826086956,30.9583333333333,42.2916666666667,NA,29.75,NA,34.7916666666667,34.8333333333333,27.7916666666667,NA,47.8636363636364,26.6666666666667
2010,1,10,34.1666666666667,39.375,37,NA,26.875,NA,32.375,39.2083333333333,31.2083333333333,NA,35.9583333333333,31.0833333333333
2010,1,11,31.9166666666667,39.4166666666667,40.0416666666667,NA,26.4583333333333,NA,37.75,36.7083333333333,30.4583333333333,NA,54.75,32.4166666666667
2010,1,12,30.695652173913,35.1666666666667,40.625,NA,27.6666666666667,NA,37.75,35.6666666666667,28.375,NA,49.6,29
2010,1,13,34.75,39.5,37.4583333333333,NA,30.5416666666667,NA,32.625,33.7916666666667,28,NA,43.1666666666667,25.6086956521739
2010,1,14,29,32.9583333333333,31.9166666666667,NA,22.625,NA,27.7916666666667,30.625,25,NA,34.9411764705882,27.1666666666667
2010,1,15,31.9166666666667,26.375,36.8333333333333,NA,24.7916666666667,NA,29.375,34.5833333333333,23.375,NA,47.3333333333333,28.0833333333333
2010,1,16,29.5833333333333,25.7916666666667,33.25,NA,22.4583333333333,NA,27.75,32.0833333333333,22.625,NA,41.5,24
2010,1,17,26.5,28.5,35.0416666666667,NA,21.25,NA,33.1666666666667,27.125,21.8333333333333,NA,41.4583333333333,20.875
2010,1,18,27.25,35.7916666666667,35.0833333333333,NA,22.5833333333333,NA,34.625,32.0833333333333,22.3333333333333,NA,46.875,21
2010,1,19,24.9583333333333,33.2916666666667,30.6666666666667,NA,20.4166666666667,NA,26.0833333333333,26.7083333333333,21.2083333333333,NA,42.2916666666667,18.5
2010,1,20,28.2916666666667,29.5833333333333,43.5833333333333,NA,21.375,NA,28.5,27.3333333333333,22.125,NA,38.125,17.9166666666667
2010,1,21,29.0833333333333,29.5416666666667,42.75,NA,22.125,NA,NA,27.875,21.4166666666667,NA,41.9583333333333,16.5416666666667
2010,1,22,30.9166666666667,34.125,43.6666666666667,NA,25.4166666666667,NA,NA,30.8333333333333,23.0833333333333,NA,51.9166666666667,27
2010,1,23,28,27.25,34.5416666666667,NA,22.9583333333333,NA,NA,29.4166666666667,22.5833333333333,NA,37.875,28.8333333333333
2010,1,24,31.4583333333333,30.4166666666667,36.5833333333333,NA,24.875,NA,NA,34.0833333333333,18.4090909090909,NA,41.7916666666667,19.0416666666667
2010,1,25,37.5,33.25,50.625,NA,32.2083333333333,NA,24.5,40.8333333333333,22.5,NA,36.7916666666667,26.6666666666667
2010,1,26,31.0416666666667,24.5652173913043,45.7916666666667,NA,28.875,NA,28.9166666666667,31.7916666666667,23.5416666666667,NA,39.9166666666667,26.375
2010,1,27,36.875,30.5833333333333,51.25,NA,31.25,NA,38.0416666666667,42.2083333333333,26.2083333333333,NA,55.5416666666667,23.9583333333333
2010,1,28,35.875,28.6666666666667,50.5,9.72222222222222,38.375,NA,37.6666666666667,40.2916666666667,26.0416666666667,NA,55.5,23.8333333333333
2010,1,29,31.6666666666667,36.7083333333333,42.8333333333333,17.0833333333333,30.9583333333333,NA,32.375,35.5416666666667,25.0833333333333,NA,38.75,23.8333333333333
