"y","m","d","Diadema","Ibirapuera","Maua","PDPedro","SAmaro","Pinheiros","Santana","Caetano","Itaquera","Ipen","Parelheiros","Senhora"
2016,2,20,104.375,88.75,120,78.375,85.125,80.5,94.25,97.125,75.875,91,77.375,90.875
2016,2,21,66.25,52.625,60.125,45.75,58.5,51.25,53.5,54.375,39.2857142857143,59.875,47.625,64.625
2016,2,22,38,38.625,34.875,26.5,34.125,30.125,48.75,24.5,21.625,47.375,NA,58.5
2016,2,23,56.125,59.125,55.375,43.75,42.375,45.5,66.5,45.875,40.875,63.875,56,75
2016,2,24,50.375,53.375,59.25,50,43.5714285714286,34.125,74,53.125,47.875,55,47.5,80.25
2016,2,25,65.625,75.125,85.875,64.375,57,57.25,98,76.5,76.875,80.375,54.375,89.375
2016,2,26,67.625,72.625,72.875,65.625,71.75,57.75,86.375,70.875,61.75,70.125,53.625,NA
2016,2,27,49.125,44.5,48.75,34.875,39.75,41.25,50.375,41,37.375,49.125,40.5,NA
2016,2,28,50.625,44.375,54.625,38.75,37.875,40.375,55.875,48.625,39.75,48.875,NA,NA
2016,2,29,30.5714285714286,29.2857142857143,36.8571428571429,20.8571428571429,26.8571428571429,21.625,25.5714285714286,34.2857142857143,21.8571428571429,30.5,36.25,19.5
2016,3,1,11.1428571428571,15,17.2857142857143,6.57142857142857,12.375,12.125,8.875,12.1428571428571,13,16.4285714285714,28.2857142857143,11.8571428571429
2016,3,2,31.2857142857143,36.25,29.5,20.75,35.5,29,23.125,27,21.625,42,44.5,24.625
2016,3,3,28.6,30.75,32.75,24.125,25.125,21.5,44.5,25.25,29.875,34,31.5,47.75
2016,3,4,43.375,45.75,53,31.875,38.375,29.75,59.5,43,47.375,49.5,42.875,54.125
2016,3,5,60.625,57.875,67.5,47.625,50,46.75,69.25,57.75,49.375,57.75,54.5,61.625
2016,3,6,82.875,68.75,80.25,61,64.875,55.75,72.75,78.875,52.625,62.125,65.125,59.75
2016,3,7,72.625,89.375,106.25,74.25,73.375,74.125,82.875,97.5,65.3333333333333,78.875,65,66.5
2016,3,8,93.4285714285714,102.125,62.75,87,108.125,108.125,97.375,88.5,54.5,113.875,78.25,92
2016,3,9,90.375,81.5,102.25,62.625,83.125,61.875,77.25,80.75,73.375,91.25,90.125,85.125
2016,3,10,25.25,22.125,25.75,13.625,17,11.875,36.5714285714286,14.5,16.125,28.375,29.25,49.1428571428571
2016,3,11,25.625,24.5,33.125,22.5,18,14.5,39.75,23.125,25.1428571428571,29.75,28.75,41.25
2016,3,12,45.75,58.125,52.75,56.25,49,60.75,74.125,55.25,48.75,76.125,48.125,60
2016,3,13,42.5,49.875,42.75,53,40.5,49.5,55.75,47,30.25,54.625,43,50.5
2016,3,14,55.625,63.25,44.25,55.7142857142857,61.125,60.75,62.625,53.125,35,77.25,46.75,55.25
2016,3,15,71.375,88.375,59.625,69.875,85.875,83.625,80.125,67.625,53.875,107.75,76.125,NA
2016,3,16,30.625,44.625,37.375,NA,38.75,46.5,34.375,33.25,29.125,53.125,40.625,NA
2016,3,17,56.375,69.375,48.125,53.25,70.375,66.5,64.75,52.875,44.25,87.625,61.875,NA
2016,3,18,103.5,103.625,110.5,89.5,105.125,91.125,114.5,139,93.375,106,95.5,NA
2016,3,19,159.625,156.875,128.625,144.25,140.5,134.5,143.125,145,90.875,151.625,113.625,NA
2016,3,20,73.125,89,62.375,59.4285714285714,78.125,92.75,100.625,73,51.75,107.125,67.875,NA
2016,3,21,93.75,93.875,101.25,76.75,80.5,75.875,105.25,NA,83.75,102.125,89.875,NA
2016,3,22,59.375,68.25,72.75,61.75,52.5,50.375,90.375,NA,67.75,83,56.25,90.5
2016,3,23,57.75,58,73.5,50.625,55.125,46.875,73.75,NA,74.375,67,54.5,59.625
2016,3,24,62.875,74.625,58.75,61.625,81.5,72.5,69.875,68.625,48.25,92.75,66.625,61.375
2016,3,25,72.875,59.25,63,49.125,57.625,57.625,57.25,64.75,55.6,71.375,68,59.125
2016,3,26,53.75,47.625,45.875,37.75,45.375,46.125,54.625,40,37.625,62.125,48.875,52.75
2016,3,27,67,58.625,65.625,55.25,53.125,56.375,66,59.875,45.625,67.5,55.125,68.5
2016,3,28,67.5,66.375,72.25,60.5,57.25,52,75.625,67.4,61.3333333333333,74.875,60.25,74.375
2016,3,29,99,124.625,90.875,119.125,110.5,104,103.25,142,91.125,130,67.875,84.25
2016,3,30,70,88.25,57.875,70.375,74.75,80.375,84.375,64.5,56,98.75,69,75.125
2016,3,31,104.375,109.25,78,91.25,112.375,105.75,111.5,84,64.25,131.125,105.625,105.125
2016,4,1,84.25,94.125,NA,82.75,89.5,92.5,96.25,95.25,68.875,115.857142857143,68.25,84.625
2016,4,2,125.75,131.375,NA,109,152.375,132.5,129.375,106.125,68.875,166.875,109.625,125.125
2016,4,3,127.125,116.25,NA,109.25,117.25,110.625,130.875,130,97.5,123.375,105.625,96.625
2016,4,4,76.75,94,NA,85.5,87,95.125,91.375,81.5,64.2,109.5,78.875,83.375
2016,4,5,75.4,85.75,NA,70.375,95.375,88.125,81.875,70.375,52.75,114.75,77.25,74.125
2016,4,6,143.75,136.625,NA,111.875,138.5,106.375,144.25,139.25,115.5,142,137,133
2016,4,7,90.8333333333333,102.625,NA,39,82.7142857142857,83.875,136.875,119.875,117.875,111.5,87.625,115.125
2016,4,8,83,108.75,NA,113.625,86,100.25,160.375,97.75,83.3333333333333,118.625,66.25,135.875
2016,4,9,161,132.25,NA,121.25,129.25,108.125,116.875,163.5,121,132.75,143,106.875
2016,4,10,114.625,124,NA,NA,106.375,116.125,132.125,126.75,78.5,135.75,80.75,106.166666666667
2016,4,11,77,101.125,NA,NA,96.625,NA,105,86,40,116.25,76.75,89.75
2016,4,12,120.25,122,NA,NA,128.75,NA,117.375,117,88,139.875,118.625,99.75
2016,4,13,104.625,101.125,NA,91.6666666666667,107.125,NA,97.875,102.375,79.875,103.25,120.25,83.125
2016,4,14,96.75,96.875,NA,93.25,91,72,111.625,112.125,85.375,90.625,81.625,91.125
2016,4,15,94.5,98.375,NA,73.5,105.75,71,89,93,80.75,112.5,108.375,87.5
2016,4,16,146.375,143.375,NA,123.75,148,149.25,148.5,135.75,99.875,165.125,145.25,120.875
2016,4,17,130.375,99,NA,87,108.875,89.875,101,105.5,79.625,116,102.125,91.125
2016,4,18,83.5,81.875,NA,64.125,81.625,58,77.625,86.375,40,89.5,95.625,78.5
2016,4,19,61.75,65,NA,38,57.25,45,63.75,58.25,54.625,73.375,72.625,65.25
2016,4,20,81.2857142857143,78.125,NA,53.875,79.75,58.75,71.625,74.5,66.75,94.25,95.75,82.375
2016,4,21,80.875,73.5,NA,64.5,69.625,64.25,86.375,71.75,61.125,88.25,84.875,81.75
2016,4,22,107,114,NA,98,98.625,91.5714285714286,119.75,110,100.625,127,80.375,99.5
2016,4,23,90.375,85.375,NA,74.375,66.25,64.375,98.25,82.375,68.125,100.375,88.125,91.375
2016,4,24,90.125,75.375,NA,63.5,72.875,56.25,79.625,72.25,64.75,87.75,92.5,80.5
2016,4,25,68.375,78.125,NA,61.125,57.875,48.25,94.375,64.375,65.6666666666667,87.5,67.5,89
2016,4,26,41.75,49.375,NA,35.125,32.625,33.375,63.125,38.75,48.875,39,42.125,60.125
2016,4,27,26.5714285714286,22.4285714285714,NA,13.5714285714286,19.2857142857143,13.625,30.8571428571429,22.5714285714286,31,11.6,34.125,25.8571428571429
2016,4,28,33.3333333333333,49.5,NA,41.8333333333333,42,36.5,47.75,43.875,38.875,40.5714285714286,51.5,43.875
2016,4,29,28.3333333333333,31.1428571428571,NA,24.4285714285714,30.8571428571429,20.625,29.1428571428571,35,28.4285714285714,18.125,43.8571428571429,28.1428571428571
2016,4,30,60.5,71.375,NA,61.875,57.625,47.875,84.375,68.375,63.375,63.875,68.25,79.875
2016,5,1,58.25,57.375,NA,58,53.375,49,68.75,62.25,57.625,49.5,58.375,59.75
2016,5,2,49.5,51.125,NA,36.25,50.375,38.75,42.75,48.25,37,40.5,63.875,41.875
2016,5,3,80,82.5,NA,65.125,82.875,70.25,88.875,77.375,64.125,75,101.625,73
2016,5,4,67.5,67,NA,72.875,61.875,64.625,91,80.25,85.25,73.5,67.125,68
2016,5,5,50.625,64,NA,53.625,54.375,50.125,64.5,59.625,49.5,56.25,53.375,52
2016,5,6,71.75,74.875,NA,53.5,74.875,52.375,85.25,71.375,60.375,61.875,101.25,79
2016,5,7,62.75,62,NA,53,58.25,42.125,66.25,68.5,46.875,54.75,69.375,48.875
2016,5,8,49.375,53.375,NA,55.75,46,45.25,71.875,50.5,39.75,44,56,58.25
2016,5,9,76.25,56.375,NA,42.5,48.75,32.5,46.5,47.5,32,35.875,57.625,34.875
2016,5,10,36.625,45.375,NA,28.625,31.75,25.375,58.25,36.375,44.375,37.5,42.125,53.75
2016,5,11,30.7142857142857,33.625,NA,22.5,26.4285714285714,19,33.25,29,31.75,25.125,44.625,26.375
2016,5,12,33.6666666666667,33.75,NA,19.25,32.5,19.5,27.875,29.1428571428571,35.625,25.75,49.375,19.4285714285714
2016,5,13,23.1428571428571,32,NA,23,29.625,24.625,30.4285714285714,30.4285714285714,30.625,22.125,41.2857142857143,27.5714285714286
2016,5,14,35.5,45.625,NA,33.375,40.5,38.5,46.25,38.75,35,39.625,49,39.625
2016,5,15,61.75,57.875,NA,49,47.125,48.25,69.625,56.25,50.625,50.875,60.125,63.5
2016,5,16,43.375,44.125,NA,36.25,29.875,NA,62.125,44,14.1428571428571,39.5,46.875,61.375
2016,5,17,23.1428571428571,35.875,NA,24.625,25.625,17.375,45,29.875,15.5714285714286,32.375,41,44.625
2016,5,18,16.4285714285714,16.8571428571429,NA,1.4,16.8571428571429,6.75,1.71428571428571,19,11.5714285714286,8.25,42.8571428571429,4.5
2016,5,19,19.4285714285714,23.1428571428571,NA,9.14285714285714,22.625,10.25,9.5,23.8571428571429,20.125,8,45.1428571428571,8.71428571428571
2016,5,20,22.375,29.625,NA,17.375,23.875,19.5,24,25.5,21.8571428571429,24,40.625,22
2016,5,21,14.5714285714286,17.25,NA,16,9.625,7.375,NA,10.125,15.375,14.5,21.5714285714286,36.875
2016,5,22,53.875,48.125,NA,42,41,27,61.625,51.5,NA,45.75,51,61.5
2016,5,23,22.875,28.625,NA,18.7142857142857,24.125,17.625,27,33.1428571428571,NA,19.125,43.75,26.8571428571429
2016,5,24,25.75,37.25,NA,23.5,33.625,27.375,28.4,33.5,38,26.625,49.5,24.875
2016,5,25,30.75,41,NA,27.125,37.125,30,31.125,36.875,34.125,32.75,47.75,37.125
2016,5,26,75.375,71.625,NA,55.75,71.875,53.875,68.25,72.875,54.375,62.875,79.625,65.5
2016,5,27,47.5,41.625,NA,18,46.375,27.375,21.5,34.5714285714286,29.625,34.875,65.125,25
2016,5,28,34.5,41.875,NA,32.25,35.5,32.75,37.25,35.5,32.75,35,51.125,36.125
2016,5,29,53.875,49.25,NA,42.75,40.5,40.375,54.25,51.25,48.25,40.125,53.375,53.125
2016,5,30,18.5714285714286,19.1428571428571,NA,12.8571428571429,14.8571428571429,8.75,33.5,15.1428571428571,31,10.25,31.4285714285714,44.75
2016,5,31,33.25,36.5,NA,23.625,21.75,19,47.125,29.75,38.375,31,38.1428571428571,50.375
2016,6,1,22.1428571428571,21.8571428571429,30,14.5,14.375,13.125,35,17.875,23.75,19.375,32.75,39.875
2016,6,2,23.625,26.875,27.75,15.625,20.75,10.75,34.875,24,25.75,21.5,46.875,33.875
2016,6,3,12,13.875,17.1428571428571,5.125,9.375,5.625,27.4285714285714,12.25,17.875,9.625,39,30
2016,6,4,11.1428571428571,NA,18,1,4.85714285714286,NA,9.625,14.5714285714286,10.7142857142857,2.625,35.1428571428571,12.5
2016,6,5,12.75,NA,20.75,10.8,8.5,7.75,24.5,NA,15.875,11.375,23.7142857142857,27.5
2016,6,6,33.7142857142857,28.5714285714286,34.7142857142857,17,24.5714285714286,NA,18.4285714285714,31.1428571428571,22.1428571428571,19.875,52,22.125
2016,6,7,27.8571428571429,23.1428571428571,30.875,13.2857142857143,20.1428571428571,NA,14.8571428571429,26,22.375,16.125,49,15
2016,6,8,37.125,37.875,35.375,28.25,36.125,NA,38.875,39.875,38,28.625,49.875,37.375
2016,6,9,33.875,41.5,36.25,30,35.75,NA,36.75,34.25,34.875,28,49.75,31.375
2016,6,10,28.875,24.25,42,13.5,24.375,NA,34.125,30.875,27.875,18.625,44.875,34.75
2016,6,11,52.75,58,54.625,55.875,51.25,NA,69.875,NA,55.25,50.125,63.875,65
2016,6,12,61,57,76,53.75,47.625,NA,62.875,68.875,70.125,46.125,62.875,57
2016,6,13,37.5,44.75,41.75,25.625,41.625,NA,29.5,39.875,37.8333333333333,35.875,56.125,31.125
2016,6,14,36.875,46.875,41.5,27.5,34.125,NA,38,38.375,42,35.875,51.625,39.875
2016,6,15,44.875,48.25,56.125,26.75,37.375,NA,55.875,46.125,50.375,36.875,60.25,52.5
2016,6,16,67.75,58.75,63.2857142857143,52.75,43,31.6,77.375,64.75,59.625,44.5,62.625,78.75
2016,6,17,52.375,65.875,62.1666666666667,44.375,44.75,28.25,73.25,54.625,69,54.5,58.375,70.625
2016,6,18,54.625,62.875,48.75,60.375,60.625,42.75,71.375,63.375,52.375,58.875,64.5,56.75
2016,6,19,78.5,76.375,67.625,64.875,73.5,59.125,80.125,75.625,60,66.625,88.625,74.875
2016,6,20,29.5714285714286,32.5714285714286,29.8571428571429,16.2857142857143,29.7142857142857,17.125,21.4285714285714,39.1428571428571,25.2857142857143,22.25,55,25.8571428571429
2016,6,21,27.7142857142857,30.8571428571429,30.4285714285714,21.4285714285714,24,16.5,23.8571428571429,35.4285714285714,34.625,19.875,52.4285714285714,26.1428571428571
2016,6,22,22.4285714285714,29.8571428571429,26.8571428571429,NA,18.7142857142857,14.75,22,28,24,16.125,36.875,21.4285714285714
2016,6,23,32.75,49,42,NA,33,18.75,48.375,36.375,36.25,40,62.75,52.125
2016,6,24,36.5,53.125,36.375,NA,39.125,30.75,35.75,42.75,37.625,39.75,52.875,35
2016,6,25,43.875,49.625,39.625,NA,41.375,31.875,34.375,42.375,39.75,37.875,53.75,42.75
2016,6,26,62.875,70.375,55.125,NA,63.5,52.75,45.625,60.125,50.375,56.875,76.75,57.125
2016,6,27,34.5,44.25,39.625,NA,40.375,22.125,34.5,37.125,36.75,36.75,59.375,42.75
2016,6,28,43.125,43.5,35.875,NA,36.375,19.125,23.25,36.375,26.625,32.625,60.375,26.25
2016,6,29,34.875,39.8571428571429,45.25,NA,25.5,16.75,34,36.25,31.5,32.75,48.25,43.75
2016,6,30,37.375,35.1666666666667,47,NA,21.625,11.125,31.25,33.5,33.25,23.125,48,32.625
2016,7,1,29.75,42.75,29.625,NA,34.5,16.75,36.375,31.875,29.375,32.625,47.75,44.125
2016,7,2,68.75,56.125,60.875,NA,55.25,21.375,49.25,55.75,44.25,50.75,75.75,53
2016,7,3,74.625,NA,57.75,NA,64.125,42.4285714285714,61.75,71.25,50.5,59.125,80.375,57.375
2016,7,4,42.125,68,51.875,NA,37.375,23.75,49.5,41.625,42.875,41.5,60,50.375
2016,7,5,49.625,55.75,56.8571428571429,37.875,37.25,23.75,54.375,44.625,48.5,46.5,NA,57
2016,7,6,52.875,57.875,49.1666666666667,44.625,41.125,31.875,62.25,43.75,53.875,49.25,17.875,62.75
2016,7,7,33.125,42.25,53.75,29.75,34.875,15.5,51.25,44.625,39.625,39.25,17.1428571428571,51.75
2016,7,8,43.875,60.75,45.5,55,53,29,44.25,50.125,46.375,52,20.75,44.5
2016,7,9,77.375,72.75,79.875,52.875,66,43.5,57.75,75.625,67.625,68.75,24.625,72.5
2016,7,10,85.25,78.25,95.625,NA,71.5,47.625,81.625,85,73.75,72.625,18.625,81.625
2016,7,11,63,74,76.5,NA,53.5,41.7142857142857,81.5,58.75,68.375,67.25,18,86.5
2016,7,12,60.1428571428571,74.75,NA,61.375,59.625,43.125,90.5,67,79,70.875,19,91.5
2016,7,13,66.1428571428571,64.375,NA,51.125,65.75,37.6,59.875,61.875,53.625,61.25,26.75,49.625
2016,7,14,71.125,82.25,NA,61.8571428571429,58.125,37.875,92.125,73.125,75.375,78.625,19.625,93.625
2016,7,15,66.75,83.375,NA,67.2857142857143,61.125,43.125,97.625,72,81.25,72.875,18.25,95.375
2016,7,16,33.1666666666667,31.25,NA,35.1428571428571,27.2857142857143,13.25,64.8571428571429,35,38.125,29.5,22.3333333333333,78.2857142857143
2016,7,17,51.5714285714286,47.75,55.375,44.375,44.375,27.875,55,51.875,45,43,23.4285714285714,53.375
2016,7,18,38.375,45.1666666666667,47.75,46.75,41.25,37.1428571428571,42.5714285714286,50.75,43.25,42.125,56.625,37.125
2016,7,19,32.25,41,47.125,29.7142857142857,33.4285714285714,22.5714285714286,33.2857142857143,40.7142857142857,37,28.5,23.4285714285714,31.1428571428571
2016,7,20,34.5,43.5,40.625,47.5,38.25,23.375,45.75,46.875,38.625,33,22.75,41.125
2016,7,21,33.125,42,39.7142857142857,41.5,34.125,23.5,38.75,38.875,34.875,30.25,26.125,34.625
2016,7,22,31.625,43.125,44,34.125,38,23.875,33.25,38.75,38.875,32.375,25.625,28.8571428571429
2016,7,23,57.625,67,54.125,59.5,67,42.5,62.5,57,48.5,61.75,27.375,62
2016,7,24,89.3333333333333,79.25,105,72.875,81,44.25,83.25,84.125,66.75,74.5,36,80.875
2016,7,25,87.25,81.5,98,87.625,83.625,86.875,86.5,111.625,79.25,115.25,31.625,76.875
2016,7,26,53.875,59.125,61.25,45.5,39.375,24.625,68.875,53.125,55.125,52.75,62.7142857142857,69.625
2016,7,27,55.625,62.875,NA,51.75,57.875,26.875,68.875,61.75,55.875,58.25,78,70.25
2016,7,28,38.125,55.375,NA,42.5,43.75,33.25,45.25,51.2,46.125,49.5,60.625,38.25
2016,7,29,26.2857142857143,33.1428571428571,NA,25.1428571428571,27.4285714285714,12,31.1428571428571,32.625,32.4285714285714,21.75,50,29.8571428571429
2016,7,30,55.625,63.375,NA,59.25,55,38.25,65.625,56,40.625,53.875,74.25,60.875
2016,7,31,106.25,83.5,NA,77.75,94.5,51.75,75.5,78.125,55.875,75.375,133.125,68.375
2016,8,1,48.125,61.75,NA,52.125,43,23.375,72.625,52.5,57.8333333333333,NA,NA,71.125
2016,8,2,28.2857142857143,34.625,NA,34,38,11.7142857142857,30.25,34,32.875,26,NA,25.2857142857143
2016,8,3,32.25,43.375,NA,33,40,19.875,37.5,39.875,34,34.5,NA,29.875
2016,8,4,50.5,72.25,NA,78.6666666666667,61.75,34.25,63.625,54.625,45.75,61.125,NA,59.625
2016,8,5,74.5714285714286,68.75,NA,57.8571428571429,60,27.5,73.25,62.25,57.875,60.625,NA,78.5
2016,8,6,88.875,87.625,NA,91.375,67.125,45.875,96.875,84.625,74.75,80.125,NA,96.875
2016,8,7,63.875,64.375,NA,72.125,62,33.75,67.625,62.875,50,57.375,NA,81
2016,8,8,40.8571428571429,44.1428571428571,NA,43.75,49.4285714285714,17.5714285714286,39.5714285714286,41.7142857142857,32.4285714285714,31.375,NA,38
2016,8,9,23.2857142857143,30.125,NA,30.5,19,3,39,32.125,34.625,17,NA,32.5
2016,8,10,42.375,46.375,NA,41,43.875,16.5,38,39.375,39.5,35.5,NA,29
2016,8,11,32.375,36.875,NA,34.125,30.125,11.8571428571429,33.125,34.5,31.875,27,NA,24.1428571428571
2016,8,12,39,50.5,NA,58.625,46,25.25,45.25,46.5,38.75,40,NA,39.375
2016,8,13,86.375,81.625,NA,76.875,71,48,82.875,77.875,61,69.125,NA,77.5
2016,8,14,137.125,113.625,NA,117.875,109.25,NA,112.875,122.75,107.25,94.875,NA,103.125
2016,8,15,59,62.75,NA,56.875,53.375,72,59.125,66.625,63.125,54.375,NA,61.5
2016,8,16,54,60.875,NA,52.375,42.125,30.6666666666667,64.25,52,55.625,53,NA,64.875
2016,8,17,88.75,95.75,NA,93.125,72.5,60.5,106.125,84.375,87.375,84.5,NA,104.75
2016,8,18,40,59.25,48.5,47.75,43.125,22.875,43.25,49.875,33.625,45,NA,37.75
2016,8,19,52.2857142857143,74.25,59.875,65,59.875,43.5,61.125,62.125,47.125,57.75,NA,63.25
2016,8,20,47,36.4285714285714,43.1428571428571,37.5,28.1428571428571,11,36.25,39.7142857142857,26.2857142857143,23.625,NA,38.75
2016,8,21,58.5714285714286,53,53.4285714285714,52.125,47.5,39,57,53.5714285714286,37.8571428571429,38.875,NA,58.7142857142857
2016,8,22,42.2857142857143,40.5714285714286,46.5714285714286,40,39.5714285714286,29.5714285714286,35.1428571428571,41.2857142857143,37.125,28.25,NA,31.2857142857143
2016,8,23,39,51.25,42.5,46.375,52.5,30.75,43.625,47.625,41.625,40,NA,40
2016,8,24,67.125,70.625,62.25,65.25,70.375,51.5,61.875,60.75,51,60.25,NA,59.625
2016,8,25,67.875,82.75,NA,84,74.375,60.8333333333333,77.125,68.5,49.375,74.625,NA,69.25
2016,8,26,99.75,95.875,98.375,106.625,84.625,66.625,113.875,124,87,78.625,NA,97.375
2016,8,27,105.625,101.125,111.375,101.875,93.25,78.375,102.125,99,69.75,92.875,NA,106.5
2016,8,28,100.125,89.5,98.75,99.125,80.75,72.3333333333333,92.875,101.833333333333,64.25,79.125,NA,94
2016,8,29,88.5,91.125,88.375,92,82.375,63.375,88.125,105.2,64.75,80.125,NA,87.5
2016,8,30,103.125,112.75,116.25,107.375,96.5,67.125,119,107.625,NA,92.25,NA,122
2016,8,31,55.2857142857143,52.1428571428571,54,46.75,NA,26.8571428571429,57,58.3333333333333,NA,39,NA,59.625
2016,9,1,57.25,72.25,64.875,83,NA,NA,80.375,70.8,47,58.875,NA,71.25
2016,9,2,44,59.625,48.1428571428571,56.25,NA,NA,52.75,49.4285714285714,40.4285714285714,50.875,NA,43.5
2016,9,3,65.5,77,59.5,76.625,NA,NA,66.75,65.625,39.125,67.75,NA,62.375
2016,9,4,37,37,40.125,40.75,NA,NA,42.5,36,18.125,31.25,NA,41.625
2016,9,5,30.5714285714286,53.125,36.25,51.5,NA,NA,48.5,40.625,26.1666666666667,43,NA,43.625
2016,9,6,32.125,37.875,36.5,34,22.6666666666667,NA,53.5,30.875,36.375,30.25,NA,53.7142857142857
2016,9,7,39.2857142857143,40.875,37,37.625,26.75,NA,42.875,35.875,26.75,33,NA,42.5
2016,9,8,81.125,110.5,76,85.625,87.5,NA,NA,94.375,68.5,79,NA,85.75
2016,9,9,42.25,53.875,43.625,51,NA,44,72,46.125,35,42.375,NA,43.375
2016,9,10,76,87.75,52,88,NA,83.125,75.25,73.375,45.75,77.375,NA,81
2016,9,11,96.25,100.125,77.25,104.75,NA,94,92.875,94.375,58.5,81.125,NA,90.25
2016,9,12,88.25,104,96.125,83,NA,72.75,99.5,NA,77.125,86.5,NA,105.125
2016,9,13,85.125,92,82.5,73.125,NA,68.125,94.875,NA,73.2,81.25,NA,99.375
2016,9,14,67.875,77.125,69.75,NA,NA,56.25,90.25,NA,64.125,62.5,NA,87.25
2016,9,15,63.875,87.125,62.625,NA,NA,77.875,98.125,NA,54.875,70.875,NA,95.625
2016,9,16,30.4285714285714,45.4285714285714,33.875,42,NA,37.875,36,NA,33.5,30.5,NA,34.7142857142857
2016,9,17,92.875,102.375,83.875,106,NA,93.125,100.125,NA,63.625,84,NA,104.125
2016,9,18,112.5,114.75,99.75,127.375,NA,109,117.875,NA,81.5,96.375,NA,121.5
2016,9,19,52.875,NA,43.7142857142857,67.625,NA,54.5,59.75,NA,33,49.625,NA,59.125
2016,9,20,33,NA,48.75,36.75,NA,37.875,28.75,NA,32.75,30,NA,35.5714285714286
2016,9,21,55.875,70.25,58.625,52.625,55.125,56.25,55.5,NA,51.25,51.25,NA,44.75
2016,9,22,47.125,63.75,49,57.875,49.5,53.125,57.875,56.875,42.375,50.625,NA,57.25
2016,9,23,97.75,104,96.125,92.875,78.875,79.625,94.625,103,76.5,76.875,NA,92.375
2016,9,24,NA,57.1428571428571,53.625,53.625,45.25,46,50.5,56.8571428571429,35.625,41.75,NA,46.75
2016,9,25,NA,56.5714285714286,50.7142857142857,51.625,43.5714285714286,48.875,44.7142857142857,52.8571428571429,33.2857142857143,37,NA,41.4285714285714
2016,9,26,47.6666666666667,63.125,44.5714285714286,59.75,53.625,49.6666666666667,55.875,49,39.125,49.625,NA,49.125
2016,9,27,61,81.375,53.875,74.875,68.75,68.25,68,63.5,49.5,65.25,NA,64.875
2016,9,28,80.125,95.375,71.25,87.125,74.125,76,85.875,85.75,60.125,71.875,NA,86.5
2016,9,29,69.5,90.875,70,84.625,66.75,76.125,81.5,76.875,59.375,65.125,NA,76.5
2016,9,30,35.1428571428571,59,42.25,54.25,41,52.625,50.375,47.625,38,44.875,NA,49.5
2016,10,1,35.125,48.875,39,43.875,37.125,42.25,40.5714285714286,42.5714285714286,35,33.5,NA,35.5714285714286
2016,10,2,49.625,63.625,43.5,63.25,45.25,59.5,58.25,53.5,37.75,48.25,NA,52.875
2016,10,3,25.7142857142857,34.8571428571429,27,34.75,24.7142857142857,31.625,29.5714285714286,27.4285714285714,26.7142857142857,19.25,NA,27.1428571428571
2016,10,4,32,43.375,42.5,35,35.875,32.625,43,42.375,31.75,30.125,NA,49.625
2016,10,5,49,65.75,51.625,64.8571428571429,53.75,55.125,56.25,57.25,39.375,49,NA,47.875
2016,10,6,60.5,77.25,57.75,65.75,52.875,52.875,76.375,67.375,51.25,57.25,NA,81.25
2016,10,7,42.5,52.5,45.5,NA,44.375,28,45.125,44.625,39,26.125,NA,43
2016,10,8,71.625,85.625,78.125,85.5714285714286,63.75,66.125,91.5,80.125,72,64.5,NA,91.125
2016,10,9,61.875,78.5,54.5,85.5,53.625,65.125,82.875,68.375,52.5,56.75,NA,81.5
2016,10,10,37.375,55.375,42.625,50.25,40.375,46.375,46.125,46.4285714285714,NA,39.125,NA,43
2016,10,11,44.75,72.75,46.5,66.125,48.625,61.5,65.375,58.625,45.3333333333333,51.375,NA,61.125
2016,10,12,98.25,106.75,76.125,107.875,84,94.625,99.75,104.5,71,83.25,NA,103.375
2016,10,13,60.875,72.25,56.75,59.875,44.75,57,68.5,61.75,45.5,54.75,NA,74.25
2016,10,14,58.875,65.125,66,57,49.75,39.625,69.875,66.5,48.125,52.375,NA,71.25
2016,10,15,87.5714285714286,108,58.75,95.875,86.375,95.875,82.625,83.875,53.25,90.625,NA,87.375
2016,10,16,123.625,117.75,102.75,114.375,100.5,96.25,101.75,113.875,78,90.375,NA,105.25
2016,10,17,121.375,128.625,102.571428571429,110.375,91.875,89.625,103,106.75,84.75,89.75,NA,111.5
2016,10,18,120.125,141.25,93.75,106.375,103.375,105.4,92.625,118.625,86.25,102.875,NA,108.375
2016,10,19,176.75,167.625,146.2,155.75,140.75,109.375,151,180.125,111,124,NA,140.25
2016,10,20,125.75,137.375,96.25,115,106.875,158,117.25,108.857142857143,75.625,140.4,NA,126.25
2016,10,21,56.1428571428571,57.2857142857143,56.2857142857143,49.25,50.2857142857143,26.2857142857143,52.1428571428571,60.1428571428571,26.5714285714286,32.25,NA,55.1428571428571
2016,10,22,32.5,42.875,34.5,43,29.875,29.25,34.625,38,25,26.875,NA,31.125
2016,10,23,62.625,82.875,41.75,78.75,57,64.625,70.125,60.875,37.125,66.25,NA,75.75
2016,10,24,82.625,116.125,53.75,97.875,99.75,90.625,95.25,87.75,64.8,98.75,NA,103.75
2016,10,25,25.25,31.125,37.25,20.375,17.875,11.875,24.25,24.375,17.75,25.375,NA,31.5
2016,10,26,79.8571428571429,102.875,77.375,92.875,66.375,64.5,96.625,79.7142857142857,58.1666666666667,82.875,NA,106.5
2016,10,27,66.125,75.25,65.25,67.875,50.875,44.625,77.875,67.875,56.625,62.375,NA,82
